geolocation_zip_code_prefix,geolocation_state,geolocation_city,geolocation_lat,geolocation_lng
32417,MG,ibirite,-20.02074999010223,-44.11778528625362
32419,MG,ibirite,-20.013645630860008,-44.07010945653083
32420,MG,ibirite,-19.98061232129352,-44.06409904564364
32421,MG,ibirite,-20.01420918953321,-44.07742722700305
32422,MG,ibirite,-20.005217183146698,-44.07585268755866
32423,MG,ibirite,-19.99424517109322,-44.065225928075016
32424,MG,ibirite,-19.989682131449083,-44.060349577932165
32425,MG,ibirite,-20.00393066612943,-44.06302295221173
32430,MG,ibirite,-19.996645427449884,-44.07268114228322
32431,MG,ibirite,-20.009974297550524,-44.08877691521847
32432,MG,ibirite,-20.000674340369656,-44.086677135152854
32440,MG,ibirite,-19.989221267156896,-44.058017388613656
32450,MG,sarzedo,-20.03877382561652,-44.139519353077375
32470,MG,mario campos,-20.05771484657499,-44.1780239514845
32553,MG,betim,-19.96971402637195,-44.17558669386577
32600,MG,betim,-19.966930131306047,-44.201561890237976
32602,MG,betim,-19.956096047058868,-44.1929072121628
32603,MG,betim,-19.964279358910467,-44.208345478437806
32604,MG,betim,-19.951379938201686,-44.19600781109792
32605,MG,betim,-19.934344718183834,-44.183770701978446
32606,MG,betim,-19.936126477299787,-44.198946329406084
32610,MG,betim,-19.959066060976,-44.18841729933644
32611,MG,betim,-19.861757376928175,-44.15610639502789
32616,MG,betim,-19.936477825903406,-44.244985043390216
32623,MG,betim,-19.924024463434915,-44.26251886348448
32625,MG,betim,-19.9521611515521,-44.21038472804563
32628,MG,betim,-19.94664305222383,-44.271805633295834
32630,MG,betim,-19.95576060061168,-44.204698780743215
32634,MG,betim,-20.01007864049963,-44.25030441179605
32635,MG,betim,-20.006567559813018,-44.22586658174156
32639,MG,betim,-20.024973607111466,-44.23535300488171
32640,MG,betim,-19.988546559634642,-44.21599219162972
32641,MG,betim,-20.019144940467356,-44.22302923939893
32642,MG,betim,-20.019876582357337,-44.2217315872142
32649,MG,betim,-19.983365146442747,-44.19618739757308
32652,MG,betim,-19.94936970996593,-44.17973172245941
32653,MG,betim,-19.95026269926149,-44.16997877651567
32654,MG,betim,-19.97872127733696,-44.17518528512882
32655,MG,betim,-19.97071737968549,-44.17016840636515
32656,MG,betim,-19.97924768990409,-44.18794449938718
32657,MG,betim,-20.003319995298895,-44.170798955830556
32659,MG,betim,-19.995902016261425,-44.137197965897656
32660,MG,betim,-19.94889071684701,-44.161206386229
32661,MG,betim,-19.981566170481134,-44.14726805459582
32662,MG,betim,-19.952270727960062,-44.143022839420965
32664,MG,betim,-19.95067364086209,-44.112527014715184
32665,MG,betim,-19.977336162413643,-44.149564540114206
32666,MG,betim,-19.9410600795598,-44.128192377737
32667,MG,betim,-19.96566350220931,-44.13881058016066
32668,MG,betim,-19.989137133668013,-44.121882291874
32669,MG,betim,-19.96137072056441,-44.108146022057824
32670,MG,betim,-19.96025249641901,-44.17127741168596
32671,MG,betim,-19.950898318510948,-44.17925180646582
32672,MG,betim,-19.939459874539157,-44.17322732859003
32673,MG,betim,-19.941059876603894,-44.16297496897739
32675,MG,betim,-19.936351580638487,-44.13881179752806
32676,MG,betim,-19.944388299730296,-44.12931210600274
32677,MG,betim,-19.94314754374055,-44.11382318546517
32678,MG,betim,-19.934735950300386,-44.10919846415038
32681,MG,betim,-19.950882541717235,-44.12267962782789
32682,MG,betim,-19.93988281002525,-44.10274967131405
32684,MG,betim,-19.95079847562348,-44.107658296362274
32685,MG,betim,-19.94677262036438,-44.10107128028586
32687,MG,betim,-19.941306467482253,-44.097177881633186
32688,MG,betim,-19.93026524562872,-44.09896918013154
32689,MG,betim,-19.951445001199225,-44.07196451983096
32690,MG,betim,-19.94289437717758,-44.114646648124456
32900,MG,igarape,-20.0670068168121,-44.30618241542169
32920,MG,sao joaquim de bicas,-20.053837029718988,-44.261030493283165
33010,MG,santa luzia,-19.765859285688716,-43.85417716755179
33015,MG,santa luzia,-19.757386723962117,-43.84407543303481
33016,MG,santa luzia,-19.756803034250026,-43.854573622207
33020,MG,santa luzia,-19.75647378507857,-43.83613901382684
33022,MG,santa luzia,-19.754716081019527,-43.83817369386442
33025,MG,santa luzia,-19.77664745508336,-43.8509249223164
33030,MG,santa luzia,-19.77606887235913,-43.87295690202626
33035,MG,santa luzia,-19.764844453364564,-43.8663710200818
33040,MG,santa luzia,-19.78814630765193,-43.875400607009816
33045,MG,santa luzia,-19.821351425829928,-43.865749080953904
33048,MG,santa luzia,-20.708904445204563,-46.61670129131908
33054,MG,santa luzia,-19.751986834034952,-43.83404383516242
33060,MG,santa luzia,-21.09025773440797,-43.41830706862214
33065,MG,santa luzia,-19.849773501692706,-43.79073031847809
33080,MG,santa luzia,-19.740384277599674,-44.21551676079737
33082,MG,santa luzia,-19.784277324141804,-43.866876210812876
33084,MG,santa luzia,-20.39511586381949,-43.4921764185321
33105,MG,santa luzia,-19.783187112886488,-43.930352535528975
33110,MG,santa luzia,-19.78165000848851,-43.918645784546584
33113,MG,santa luzia,-19.81057289177547,-43.861403872511424
33115,MG,santa luzia,-19.796145257973922,-43.91544987013686
33120,MG,santa luzia,-19.786477422596782,-43.915219229562815
33125,MG,santa luzia,-19.78879906924328,-43.93967011069671
33130,MG,santa luzia,-19.779768402495883,-43.93914823266031
33140,MG,santa luzia,-19.770639716831752,-43.934258571554054
33145,MG,santa luzia,-19.77561871057152,-43.92935362323415
33146,MG,santa luzia,-19.815879436560067,-43.86193316009659
33147,MG,santa luzia,-19.394983935569147,-44.76506441013428
33170,MG,santa luzia,-19.783420094344713,-43.88924735635823
33171,MG,santa luzia,-19.763417473754,-43.86776420400038
33172,MG,santa luzia,-19.780665464765054,-43.89237036142674
33200,MG,vesao pauloasiano,-19.731554074423343,-43.94211979895807
33350,MG,sao jose da lapa,-19.70801736859714,-43.974298609555326
33400,MG,lagoa santa,-19.638052954515953,-43.899262258884605
33500,MG,confins,-19.633921848206363,-43.98533035003189
33600,MG,pedro leopoldo,-19.612568564306933,-44.03975812098612
33680,MG,vera cruz de minas,-19.699756290442576,-44.04531731807073
33805,MG,ribeirao das neves,-19.768548027827826,-44.086983313770425
33808,MG,ribeirao das neves,-19.77802418496908,-44.10636786378877
33809,MG,ribeirao das neves,-19.78340699404669,-44.106760851267005
33820,MG,ribeirao das neves,-19.769756063934974,-44.13482681571354
33821,MG,ribeirao das neves,-19.770122672628762,-44.1383065703122
33822,MG,ribeirao das neves,-19.809029480940627,-44.08946788967482
33823,MG,ribeirao das neves,-19.762552993968846,-44.13973557528116
33825,MG,ribeirao das neves,-19.763495261717694,-44.12435586834116
33826,MG,ribeirao das neves,-19.760658533335082,-44.07830057473451
33830,MG,ribeirao das neves,-19.74503676251416,-44.13797687578692
33833,MG,ribeirao das neves,-19.763140343962277,-44.12467537582776
33836,MG,ribeirao das neves,-19.787404743860062,-44.1152601692001
33840,MG,ribeirao das neves,-19.74722816095419,-44.08086537163278
33841,MG,ribeirao das neves,-19.761153421538665,-44.0982133292321
33855,MG,ribeirao das neves,-19.752218388992528,-44.07099683811192
33858,MG,ribeirao das neves,-19.757060024146064,-44.085015244811096
33860,MG,ribeirao das neves,-19.769671026103552,-44.073733640890566
33861,MG,ribeirao das neves,-19.772037703970618,-44.071158293926345
33863,MG,ribeirao das neves,-19.78226701810637,-44.06846195226778
33880,MG,ribeirao das neves,-19.77624355287942,-44.08274381303575
33882,MG,ribeirao das neves,-19.77738663562397,-44.12926060097203
33900,MG,ribeirao das neves,-19.798903694877808,-44.01624086574548
33902,MG,ribeirao das neves,-19.79324390886507,-44.01841771087069
33903,MG,ribeirao das neves,-19.793645562445494,-44.0382927310674
33910,MG,ribeirao das neves,-19.785872383599283,-44.0842971301652
33913,MG,ribeirao das neves,-19.777776587936213,-44.023743750530194
33914,MG,ribeirao das neves,-19.77988281584023,-44.1325778651681
33915,MG,ribeirao das neves,-19.77835987512921,-44.04211895249727
33920,MG,ribeirao das neves,-19.773887698137116,-44.050119414860674
33921,MG,ribeirao das neves,-19.78393888458456,-44.08101232055392
33925,MG,ribeirao das neves,-19.777792597937253,-43.99124830821825
33927,MG,ribeirao das neves,-19.782027754620273,-44.08253670421161
33930,MG,ribeirao das neves,-19.78943934910579,-44.00718688313634
33933,MG,ribeirao das neves,-19.788588019455098,-44.0185724395472
33934,MG,ribeirao das neves,-19.782524185237904,-43.98288616948303
33935,MG,ribeirao das neves,-19.804410821816905,-44.02615885988262
33936,MG,ribeirao das neves,-19.801814150662487,-44.01449258322599
33937,MG,ribeirao das neves,-19.804921276007544,-44.06495739794442
33938,MG,ribeirao das neves,-19.82061541548984,-44.049864884033816
33939,MG,ribeirao das neves,-19.78258364836625,-44.07187059452465
33940,MG,ribeirao das neves,-19.814019686125974,-44.026643518518284
33943,MG,ribeirao das neves,-19.805636072115178,-44.02448865825684
33944,MG,ribeirao das neves,-19.810791732822164,-44.027809378919756
33980,MG,taquaracu de minas,-19.662558537727836,-43.68930056578074
34000,MG,nova lima,-20.000839031281807,-43.885403045383825
34001,MG,nova lima,-19.99364477545595,-43.8524930551386
34002,MG,nova lima,-19.999068136019005,-43.84864745189955
34003,MG,nova lima,-19.98661290020323,-43.86093230916691
34004,MG,nova lima,-19.99390387911909,-43.88676378333732
34006,MG,nova lima,-19.981559937945896,-43.94150577499857
34007,MG,nova lima,-20.035318591013315,-43.96655508853892
34008,MG,nova lima,-20.005126700175136,-43.92991961300864
34009,MG,nova lima,-20.05734811835673,-43.9289531776618
34010,MG,nova lima,-20.07427091834106,-43.912829448221096
34011,MG,nova lima,-20.084663731800816,-43.95506916347762
34012,MG,nova lima,-20.00514914115938,-43.851588195991674
34015,MG,nova lima,-20.037114000084788,-43.9265421826455
34018,MG,nova lima,-20.084829665247028,-43.92649231309946
34300,MG,rio acima,-20.089133156008558,-43.78898576762944
34400,MG,raposos,-19.966178559827696,-43.80540870392385
34505,MG,sabara,-19.88925794162893,-43.80816403124989
34515,MG,sabara,-19.888430580367324,-43.7971838241287
34525,MG,sabara,-19.89677011051557,-43.808064497415316
34535,MG,sabara,-19.901516843147032,-43.82549440187351
34545,MG,sabara,-19.892328543934177,-43.835112877284466
34555,MG,sabara,-19.889946487472606,-43.825940919664546
34565,MG,sabara,-19.88027726504156,-43.830080300620224
34575,MG,sabara,-19.88341496458105,-43.83831561781431
34576,MG,sabara,-19.858146739898988,-43.86106747506179
34580,MG,sabara,-19.88251312425872,-43.85024874363233
34585,MG,sabara,-19.88430771374295,-43.85310478476914
34590,MG,sabara,-19.880956149725193,-43.865133613529196
34600,MG,sabara,-19.862966046036192,-43.86074561436483
34650,MG,sabara,-19.86943349009891,-43.89516283954356
34700,MG,sabara,-19.878125825815527,-43.89613299997295
34710,MG,sabara,-19.880561947311882,-43.90344877432836
34720,MG,sabara,-19.84189776177038,-43.8645808345092
34725,MG,sabara,-19.862474216830392,-43.84554263005863
34730,MG,sabara,-19.83336684043889,-43.84310512058917
34735,MG,sabara,-19.833094247999952,-43.86210499999999
34740,MG,ravena sabara,-19.7849529837317,-43.75436645164215
34800,MG,caete,-19.885669676110194,-43.6652347769352
34940,MG,morro vermelho,-19.95725189156002,-43.698100482677134
34950,MG,rocas novas caete,-19.75872194306777,-43.63384276656008
34990,MG,nova uniao,-19.70120576254529,-43.58294244811385
35001,MG,governador valadares,-18.85593893221381,-41.948743959017996
35010,MG,governador valadares,-18.85563784117711,-41.94658432329099
35012,MG,governador valadares,-18.85796158832903,-41.956891053141625
35020,MG,governador valadares,-18.861400972725125,-41.93893337585936
35022,MG,governador valadares,-18.84290370664573,-41.911418852584994
35023,MG,governador valadares,-18.87800775429616,-41.969499759206045
35024,MG,governador valadares,-18.84091996847212,-41.91508246981679
35030,MG,governador valadares,-18.87013019729176,-41.95606415353548
35032,MG,governador valadares,-18.867237498346498,-41.96095565690747
35039,MG,governador valadares,-18.869751990620518,-41.95970062531714
35040,MG,governador valadares,-18.897183739745085,-41.97944853126738
35041,MG,governador valadares,-18.898926784420926,-41.95688923267189
35042,MG,governador valadares,-18.898708728009474,-41.95099704097677
35043,MG,governador valadares,-18.895449442162914,-41.949187101947494
35044,MG,governador valadares,-18.885489062980433,-41.94735912197703
35045,MG,governador valadares,-18.883045798889817,-41.96377900372203
35046,MG,governador valadares,-18.889176752440953,-41.9682954554032
35047,MG,governador valadares,-18.857708947231163,-41.97315999197103
35050,MG,governador valadares,-18.877655101954804,-41.96765910105333
35051,MG,governador valadares,-18.87255652918205,-41.973360621071784
35052,MG,governador valadares,-18.859712574880337,-41.972263818830065
35053,MG,governador valadares,-18.861452682904236,-41.965967648246185
35054,MG,governador valadares,-18.845744235156324,-41.97587523674451
35055,MG,governador valadares,-18.849951642083482,-41.9919098476294
35057,MG,governador valadares,-18.843668270319807,-41.9585059505596
35058,MG,governador valadares,-18.84525004335959,-41.95335110022892
35059,MG,governador valadares,-18.842364848694093,-41.95303798636296
35060,MG,governador valadares,-18.854010363373693,-41.94886670801486
35062,MG,governador valadares,-18.837488635491138,-41.96311214272082
35063,MG,governador valadares,-18.84888217065294,-41.975984683288964
35064,MG,governador valadares,-18.84184232041215,-41.93297908838361
35065,MG,governador valadares,-18.847371698545608,-41.961136660431734
35105,MG,baguari,-18.87194548206996,-41.963082328814274
35108,MG,goiabal governador valadares,-19.349674175415892,-42.320337610499266
35109,MG,chonim,-18.978562324421873,-44.04679218493516
35110,MG,mathias lobato,-18.580360203971658,-41.91908817647379
35112,MG,frei inocencio,-18.55719963116384,-41.908457719756285
35113,MG,nova modica,-18.44120437560291,-41.49985556749848
35114,MG,pescador,-18.356798944627723,-41.59665155935605
35115,MG,marilac,-18.5080353753734,-42.08231584738119
35116,MG,mesquita,-20.11513581551029,-42.81365553944052
35117,MG,naque,-19.22519555267345,-42.32949915280463
35118,MG,periquito,-19.358028985205326,-42.29675917223911
35120,MG,itanhomi,-19.170879613991996,-41.86211381180753
35123,MG,capitao andrade,-19.071183051265177,-41.8632453890104
35125,MG,tumiritinga,-18.984352922385874,-41.64676435687509
35130,MG,engenheiro caldas,-19.192602965847705,-42.04263807125717
35133,MG,sao jose do acacio,-19.0530102023146,-42.02236179104156
35135,MG,fernandes tourinho,-19.153636109337747,-42.079644953979326
35138,MG,alpercata,-18.97842182994751,-41.9790122883439
35140,MG,tarumirim,-19.285516036324942,-42.00390751789132
35143,MG,sao vicente do rio doce,-19.26611686042794,-41.814269230849646
35145,MG,sobralia,-19.227721230080064,-42.104295854353154
35146,MG,sao joao do oriente,-19.34506871579564,-42.15878917443305
35147,MG,acucena naque nanuque,-19.174264351648414,-42.568664207279014
35148,MG,dom cavati,-19.37811602106207,-42.10883358852514
35150,MG,acucena,-19.076274142613915,-42.54788007556345
35156,MG,periquito,-19.144289943284868,-42.229551690446506
35157,MG,naque,-19.22662933646736,-42.33091107980911
35160,MG,ipatinga,-19.498595174677757,-42.545674045289736
35161,MG,ipatinga,-19.44018263799996,-42.56735999999995
35162,MG,ipatinga,-19.4690489600068,-42.56413813518658
35163,MG,ipatinga,-19.441384539463645,-42.56019334085886
35164,MG,ipatinga,-19.453517063412924,-42.54401963163589
35166,MG,mesquita,-19.22582878145003,-42.614795187701226
35167,MG,santana do paraiso,-19.39354269714684,-42.546383895925885
35168,MG,joanesia,-19.169042433246,-42.67789309925564
35170,MG,coronel fabriciano,-19.50674249694519,-42.62849774464592
35171,MG,coronel fabriciano,-19.511486944103446,-42.611459064846784
35172,MG,coronel fabriciano,-19.476415520491376,-42.64225856031755
35177,MG,antonio dias,-19.645522588215655,-42.866379265984186
35179,MG,santana do paraiso,-17.54407719597695,-45.53357645929363
35180,MG,timoteo,-19.545964281685375,-42.64322737307383
35181,MG,timoteo,-19.547804167456267,-42.60013635098615
35182,MG,timoteo,-19.576394584828705,-42.643544977001554
35183,MG,timoteo,-19.55734731191107,-42.66876172467829
35184,MG,timoteo,-19.53509398359643,-42.66778822012096
35185,MG,marlieria,-19.711091770269924,-42.72236830726684
35188,MG,jaguaracu,-19.62192907146405,-42.73997046163351
35189,MG,braunas,-19.20869666709772,-42.97641519891935
35190,MG,iapu,-19.43781608393303,-42.21362092064103
35192,MG,sao sebastiao da barra,-19.243883573042137,-42.21299557478605
35193,MG,bugre,-19.42869451772533,-42.256885357629436
35194,MG,joanesia,-19.175148063005583,-42.67907601958376
35195,MG,belo oriente,-19.236113088197445,-42.478862829352835
35196,MG,belo oriente perpetuo socorro,-19.312261506787657,-42.370163734173
35197,MG,sao sebastiao de braunas,-20.772467736588307,-43.44922634094639
35198,MG,ipaba,-19.41633461844168,-42.40966662866407
35199,MG,vargem alegre,-19.605090312488866,-42.29863041907541
35200,MG,aimores,-19.501985663569084,-41.07382365478367
